<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
20190517,000000,224.7000000,229.5800000,224.7000000,227.1000000,29
20190520,000000,228.5000000,229.5600000,224.2200000,225.0200000,49
20190521,000000,226.6900000,231.5200000,216.0700000,231.5200000,28
20190522,000000,232.0000000,236.4500000,231.7000000,231.7800000,12
20190523,000000,233.4500000,233.4500000,229.7100000,229.7100000,10
20190524,000000,232.4500000,235.4500000,232.4500000,234.7000000,17
20190527,000000,220.7900000,238.1900000,220.7900000,234.1300000,26
20190528,000000,232.6000000,235.7700000,231.8100000,231.8100000,38
20190529,000000,226.0000000,233.6600000,226.0000000,232.5800000,74
20190530,000000,233.6000000,234.5800000,229.4900000,234.5800000,29
20190531,000000,231.1200000,235.4000000,229.5200000,232.6200000,28
20190603,000000,230.8600000,241.1100000,230.8600000,240.1300000,78
20190604,000000,239.9900000,242.1700000,233.7300000,237.3100000,36
20190605,000000,237.9800000,242.7300000,237.9800000,239.5300000,26
20190606,000000,236.1100000,246.9700000,236.1100000,244.2500000,58
20190607,000000,246.4600000,249.9900000,245.7300000,249.9900000,68
20190610,000000,249.0100000,249.7700000,243.4100000,249.1200000,44
20190611,000000,238.0700000,239.8300000,235.7600000,237.0000000,57
20190613,000000,236.4200000,241.0700000,232.4700000,239.8900000,28
20190614,000000,242.1300000,242.8600000,236.4500000,238.4000000,73
20190617,000000,236.0100000,240.0500000,236.0100000,238.4000000,30
20190618,000000,237.4200000,239.8700000,237.4100000,239.8700000,36
20190619,000000,241.5600000,241.5600000,238.0100000,240.0000000,33
20190620,000000,242.4000000,244.5300000,242.0800000,244.0000000,36
20190621,000000,242.9900000,242.9900000,236.9300000,237.0400000,32
20190624,000000,237.5800000,242.9700000,235.6100000,235.6100000,31
20190625,000000,237.7300000,240.0000000,234.7300000,234.7300000,20
20190626,000000,239.1200000,240.6900000,237.0000000,240.6900000,33
20190627,000000,237.0900000,241.8000000,235.0000000,239.6200000,87
20190628,000000,239.0700000,240.5000000,238.1000000,238.1000000,34
20190701,000000,238.0100000,244.7600000,238.0100000,242.5500000,60
20190702,000000,241.5200000,242.7100000,240.0000000,240.7000000,57
20190703,000000,240.0000000,242.9200000,238.1300000,241.9000000,74
20190704,000000,240.6800000,242.9700000,240.0200000,242.7300000,37
20190705,000000,240.7100000,243.2500000,240.7100000,241.8100000,61
20190708,000000,235.6000000,244.7600000,235.6000000,242.5600000,48
20190709,000000,240.7800000,243.3700000,235.7200000,243.3700000,40
20190710,000000,242.0900000,245.4400000,242.0300000,243.8000000,86
20190711,000000,243.0300000,245.9500000,240.7800000,240.7800000,38
20190712,000000,239.1600000,239.1600000,235.0000000,237.8800000,20
20190715,000000,237.8400000,237.8400000,234.0600000,234.0600000,38
20190716,000000,233.6400000,238.9600000,232.2900000,236.3800000,32
20190717,000000,236.3800000,237.1900000,236.2600000,236.4800000,21
20190718,000000,232.1100000,236.0000000,232.1100000,233.7100000,45
20190719,000000,239.9800000,239.9800000,233.0000000,233.0000000,30
20190722,000000,231.8900000,233.9000000,229.9100000,233.9000000,65
20190723,000000,229.6500000,231.9800000,228.5000000,231.9800000,77
20190724,000000,233.2200000,235.8600000,231.4000000,231.4000000,24
20190725,000000,227.8700000,234.8400000,227.8700000,231.5000000,40
20190726,000000,231.7400000,233.5000000,231.4500000,232.0000000,19
20190729,000000,229.0500000,235.1200000,229.0500000,234.1900000,19
20190730,000000,232.1900000,235.7500000,232.1900000,235.1800000,47
20190731,000000,242.2000000,242.2000000,234.0000000,234.0000000,48
20190801,000000,231.1000000,231.1000000,228.3100000,228.7300000,44
20190802,000000,224.7300000,232.7000000,221.8800000,221.8800000,132
20190805,000000,218.8900000,223.9800000,218.8900000,221.5800000,46
20190806,000000,223.9300000,225.9500000,223.0000000,225.8200000,38
20190807,000000,222.8700000,225.8100000,222.6200000,223.9700000,39
20190808,000000,224.9800000,225.8000000,222.8900000,224.6600000,27
20190809,000000,222.1900000,224.2800000,221.6600000,221.6600000,62
20190812,000000,218.9500000,222.9900000,218.9500000,222.9900000,41
20190813,000000,222.9900000,226.4400000,218.9600000,226.4400000,64
20190814,000000,220.9200000,223.8700000,216.5700000,217.9500000,50
20190815,000000,216.0100000,220.6900000,213.3600000,213.4000000,64
20190816,000000,213.9300000,215.2500000,213.8800000,213.9900000,11
20190819,000000,214.5300000,220.7600000,214.0100000,218.1700000,49
20190820,000000,215.8700000,224.9800000,215.8700000,216.7600000,38
20190821,000000,232.0000000,232.0000000,213.9600000,218.3300000,26
20190822,000000,217.7500000,219.4100000,217.7500000,219.0000000,49
20190823,000000,217.3100000,222.7700000,217.3100000,218.0100000,20
20190826,000000,215.8500000,220.5200000,215.8500000,218.0300000,33
20190827,000000,217.6700000,219.3900000,216.5700000,216.5700000,28
20190828,000000,219.8500000,219.8500000,217.3300000,217.9800000,39
20190829,000000,217.2200000,222.9300000,217.2200000,221.0600000,56
20190830,000000,220.8100000,224.6800000,220.8100000,223.3700000,48
20190902,000000,225.9700000,227.1100000,222.0900000,227.1100000,15
20190903,000000,223.7800000,224.0000000,222.1400000,222.3400000,27
20190904,000000,227.6500000,228.8900000,222.8700000,227.3400000,30
20190905,000000,227.6500000,230.7400000,227.6500000,229.2300000,47
20190906,000000,227.3800000,233.0000000,227.3800000,229.6000000,36
20190909,000000,229.6100000,231.7000000,226.9200000,227.3300000,38
20190910,000000,230.2400000,233.5000000,227.3700000,232.4000000,64
20190911,000000,233.8600000,235.5400000,233.1500000,235.5000000,71
20190912,000000,234.1100000,234.8900000,233.1500000,233.1500000,39
20190913,000000,230.1700000,233.9800000,230.1700000,233.2000000,63
20190916,000000,234.0000000,234.0200000,233.0400000,234.0000000,10
20190917,000000,231.9400000,236.6900000,231.9400000,234.8900000,52
20190918,000000,235.0100000,236.4400000,234.8100000,236.4400000,19
20190919,000000,234.1800000,235.9900000,232.8100000,234.3100000,67
20190920,000000,232.3600000,234.0000000,231.0000000,231.0000000,41
20190923,000000,232.9700000,232.9700000,229.1600000,229.9700000,31
20190924,000000,227.7900000,231.6000000,227.7900000,227.8900000,24
20190925,000000,224.8400000,227.5000000,224.8300000,225.3600000,24
20190926,000000,227.0300000,233.2200000,227.0300000,228.7600000,32
20190927,000000,228.8300000,231.0700000,228.6400000,229.4700000,21
20190930,000000,228.5000000,233.7200000,225.9000000,226.3900000,33
20191001,000000,228.2800000,229.1800000,227.5000000,228.4800000,20
20191002,000000,224.0800000,224.8000000,222.2900000,222.2900000,31
20191003,000000,222.2900000,225.2000000,222.2900000,225.1000000,40
20191004,000000,224.8200000,225.5000000,223.1100000,223.1100000,14
20191007,000000,220.2800000,227.7200000,220.2800000,227.7200000,59
20191008,000000,224.1300000,227.9700000,224.1300000,226.0000000,12
20191009,000000,227.4400000,228.0000000,226.8100000,227.6500000,27
20191010,000000,227.7000000,228.5500000,225.7600000,228.4700000,28
20191011,000000,230.1500000,230.1600000,229.2500000,230.0000000,26
20191014,000000,230.5400000,232.2300000,228.0800000,228.0800000,46
20191015,000000,229.7300000,229.7300000,227.3600000,228.7200000,28
20191016,000000,229.9300000,230.8900000,227.9900000,230.4500000,31
20191017,000000,231.2400000,232.9300000,231.0600000,232.3400000,31
20191018,000000,233.6400000,235.2600000,233.5200000,234.1900000,22
20191021,000000,234.1900000,237.0000000,234.1200000,235.0100000,89
20191022,000000,235.0000000,239.0000000,235.0000000,239.0000000,46
20191023,000000,219.3300000,239.9800000,219.3300000,238.0600000,46
20191024,000000,240.4200000,241.9800000,235.7900000,241.9800000,78
20191025,000000,240.3800000,240.5700000,238.3000000,238.3500000,56
20191028,000000,238.0100000,243.1200000,237.2100000,239.9700000,69
20191029,000000,240.1900000,240.1900000,237.3800000,238.9900000,27
20191030,000000,239.7300000,242.4100000,238.6200000,239.6700000,52
20191031,000000,240.4900000,241.6800000,236.9100000,236.9100000,52
20191101,000000,234.5100000,235.9900000,233.1400000,235.2400000,27
20191105,000000,228.7700000,239.4800000,228.7700000,236.9200000,28
20191106,000000,237.6800000,237.6800000,236.6000000,237.1300000,26
20191107,000000,222.6900000,241.5000000,222.6900000,239.8700000,35
20191108,000000,238.2700000,240.0000000,238.1200000,240.0000000,21
20191111,000000,240.0000000,242.9600000,236.8300000,242.7100000,32
20191112,000000,238.9600000,243.4000000,238.9600000,239.6200000,31
20191113,000000,237.0200000,243.3800000,236.0700000,238.0000000,25
20191114,000000,243.4200000,251.8100000,236.2800000,237.2000000,42
20191115,000000,235.9300000,242.7800000,234.9700000,239.9900000,46
20191118,000000,238.9800000,239.2400000,235.7600000,235.7600000,56
20191119,000000,235.5800000,239.9500000,235.4200000,236.8100000,3331
20191120,000000,244.4700000,244.4700000,236.9300000,236.9300000,31
20191121,000000,235.1800000,236.9700000,235.0200000,235.0200000,18
20191122,000000,242.7300000,242.7300000,235.2600000,237.7900000,14
20191125,000000,236.0300000,238.8300000,236.0300000,237.0100000,26
20191126,000000,237.6000000,237.6000000,234.3500000,234.3500000,34
20191127,000000,235.8500000,237.9700000,233.5400000,237.4900000,27
20191128,000000,233.4900000,238.4200000,230.8900000,232.0200000,36
20191129,000000,231.9200000,231.9200000,231.9200000,231.9200000,3
20191202,000000,237.8400000,237.8400000,233.4900000,233.4900000,56
20191203,000000,236.9800000,252.8600000,215.3400000,230.1300000,30
20191204,000000,232.9700000,232.9700000,228.2100000,232.2000000,41
20191205,000000,233.4200000,233.4200000,228.9300000,229.7000000,28
20191206,000000,233.2000000,233.2000000,233.2000000,233.2000000,2
20191209,000000,249.7700000,249.7700000,233.3800000,236.3200000,58
20191210,000000,236.4300000,249.1100000,232.4400000,237.5900000,102
20191211,000000,238.7000000,243.9800000,238.5700000,240.3400000,37
20191212,000000,241.6500000,241.9800000,240.5100000,240.5400000,33
20191213,000000,249.9700000,249.9700000,240.9100000,241.0100000,37
20191216,000000,239.2100000,241.4900000,239.2100000,241.3600000,27
20191217,000000,245.3400000,245.3400000,237.9100000,241.0000000,50
20191218,000000,245.3100000,245.4200000,239.9000000,245.0300000,65
20191219,000000,250.0000000,250.0000000,243.4000000,244.0600000,232
20191220,000000,244.0000000,245.5700000,244.0000000,245.5500000,53
20191223,000000,243.0000000,249.0000000,243.0000000,248.1000000,54
20191224,000000,249.9700000,249.9700000,247.0000000,248.1700000,41
20191225,000000,238.1300000,249.4900000,238.1300000,249.4900000,24
20191226,000000,247.0400000,249.9900000,246.2900000,247.6100000,28
20191227,000000,249.9900000,253.4800000,248.0800000,251.6100000,87
20191230,000000,251.1100000,255.9800000,248.8800000,254.4900000,36
20200103,000000,255.8200000,257.0000000,254.1300000,255.4700000,27
20200106,000000,253.0000000,255.0000000,252.0000000,254.8100000,22
20200108,000000,253.8600000,258.7000000,253.8600000,258.7000000,30
20200109,000000,269.9800000,269.9800000,258.1300000,258.1300000,40
20200110,000000,259.2600000,262.6300000,257.3200000,257.3200000,41
20200113,000000,256.3500000,266.8900000,256.3500000,262.0000000,27
20200114,000000,266.8900000,266.8900000,259.6700000,261.9800000,54
20200115,000000,258.6000000,258.6000000,252.1000000,256.0400000,49
20200116,000000,260.8100000,260.8100000,256.0300000,258.5500000,27
20200117,000000,259.9400000,261.6600000,259.7500000,260.0300000,60
20200120,000000,262.9300000,267.3900000,241.4900000,267.3900000,83
20200121,000000,266.2800000,268.9700000,256.6100000,268.9700000,80
20200122,000000,247.2100000,272.1900000,247.2100000,263.1700000,43
20200123,000000,265.1600000,266.9800000,260.8800000,262.1500000,14
20200124,000000,264.0600000,266.5700000,264.0600000,264.7900000,44
20200127,000000,264.9800000,266.0000000,255.4800000,255.4800000,33
20200128,000000,260.0000000,260.0000000,238.3800000,257.4400000,136
20200129,000000,237.0400000,260.8700000,237.0400000,260.8700000,44
20200130,000000,259.8900000,259.8900000,255.9700000,257.2200000,23
20200131,000000,257.1500000,260.8200000,251.9900000,251.9900000,44
20200203,000000,253.0000000,254.0000000,252.3700000,253.3100000,56
20200204,000000,256.2200000,256.9400000,251.1300000,256.2000000,78
20200205,000000,258.9900000,269.1400000,253.1700000,256.2000000,115
20200206,000000,275.7800000,275.7800000,253.5000000,257.6700000,76
20200207,000000,251.2400000,253.6200000,248.0200000,253.6200000,51
20200210,000000,254.4400000,255.2500000,251.2400000,251.2500000,58
20200211,000000,254.3300000,259.1100000,253.5700000,253.8400000,57
20200212,000000,255.2300000,255.2300000,252.2200000,253.1600000,36
20200213,000000,252.1700000,254.5000000,252.1700000,252.9800000,22
20200214,000000,255.0300000,255.9700000,251.7400000,253.0000000,34
20200217,000000,253.0000000,253.9900000,250.0000000,250.1500000,46
20200218,000000,248.0000000,249.0000000,248.0000000,249.0000000,17
20200219,000000,252.9600000,252.9600000,247.9900000,248.6000000,42
20200220,000000,252.9700000,252.9700000,249.5900000,249.6500000,63
20200221,000000,248.0000000,271.4000000,247.1100000,251.1700000,74
20200225,000000,270.8700000,270.9600000,243.8400000,246.1000000,60
20200226,000000,245.1000000,249.8900000,242.9000000,249.8900000,38
20200227,000000,245.6000000,249.0000000,244.0000000,244.0000000,69
20200228,000000,234.0400000,237.7300000,222.4600000,237.5800000,88
20200302,000000,231.6700000,256.2400000,222.3400000,239.4000000,62
20200303,000000,228.3200000,243.1400000,228.3200000,234.2600000,56
20200304,000000,227.1100000,236.8900000,227.1100000,235.5000000,42
20200305,000000,237.8600000,242.4600000,229.7700000,232.3400000,39
20200306,000000,216.0500000,233.6800000,216.0500000,218.6600000,82
20200310,000000,218.8700000,221.2800000,189.0300000,200.2800000,99
20200311,000000,210.9700000,210.9700000,190.0800000,194.5500000,129
20200312,000000,187.1500000,192.4100000,174.1700000,181.9100000,143
20200313,000000,187.9700000,198.6500000,176.4500000,193.9200000,184
20200316,000000,198.9600000,198.9600000,186.9300000,195.2200000,54
20200317,000000,198.2000000,203.0000000,173.3100000,185.9000000,39
20200318,000000,179.3000000,183.0900000,172.1500000,174.8600000,74
20200319,000000,171.1600000,187.2900000,171.1600000,178.6400000,49
20200320,000000,190.4100000,213.4100000,190.4100000,194.0200000,40
20200323,000000,192.5000000,218.4600000,179.0400000,188.6800000,73
20200324,000000,189.6700000,193.4900000,188.9400000,193.4900000,51
20200325,000000,183.7600000,203.8800000,183.7600000,185.0000000,73
20200326,000000,192.6600000,193.6500000,183.0000000,188.4700000,68
20200327,000000,189.9800000,189.9800000,181.0000000,181.0000000,54
20200330,000000,170.2600000,202.9100000,170.2600000,183.0000000,59
20200331,000000,195.5700000,195.5700000,184.2000000,184.2000000,33
20200401,000000,185.5000000,185.5200000,180.0000000,183.5900000,51
20200402,000000,188.1600000,188.1600000,179.3400000,187.8300000,48
20200403,000000,185.9900000,189.9700000,183.4800000,185.0100000,45
20200406,000000,200.0400000,200.0400000,187.3500000,188.0100000,27
20200407,000000,202.8300000,202.8300000,194.1000000,194.1000000,47
20200408,000000,191.7300000,199.0000000,191.7300000,198.2000000,21
20200409,000000,206.8400000,206.8400000,200.0300000,203.1200000,33
20200410,000000,206.4500000,226.8300000,195.0100000,201.0100000,34
20200413,000000,201.0000000,201.0000000,190.3200000,197.9900000,45
20200414,000000,201.2500000,201.7200000,196.3300000,196.3300000,57
20200415,000000,197.0000000,198.9800000,187.6000000,195.0000000,55
20200416,000000,187.0100000,191.1900000,185.0000000,189.2000000,43
20200417,000000,186.7100000,194.1900000,186.7100000,193.6900000,61
20200420,000000,181.9400000,193.0000000,181.9400000,189.2000000,50
20200421,000000,189.3200000,189.3200000,184.8200000,187.5400000,547
20200422,000000,180.1800000,207.8800000,180.1800000,190.0000000,31
20200423,000000,187.9500000,192.3500000,187.9500000,192.3500000,54
20200424,000000,188.9900000,190.9400000,187.6100000,188.4000000,46
20200427,000000,188.7500000,190.0700000,188.3100000,189.0000000,31
20200428,000000,188.8000000,192.8500000,188.8000000,192.8500000,32
